order_id,order_line,order_date,customer_code,product_code,quantity,unit_price,discount_pct,payment_method,order_status,data_spedizione,data_consegna,corriere,costo_spedizione,totale_riga
ORD011256,1,2025-03-28,CUST00012,503007,3,25.13,0.0,PayPal,Consegnato,2025-04-03,2025-04-10,EuroLogistics,7.77,75.39
ORD011256,2,2025-03-28,CUST00012,503001,1,10.71,0.0,PayPal,Consegnato,2025-04-03,2025-04-10,EuroLogistics,7.77,10.71
ORD011257,1,2025-03-28,CUST00581,601001,1,14.99,0.0,bonifico bancario,Consegnato,2025-03-30,2025-04-03,CORRIERE NAZIONALE,5.5,14.99
ORD011257,2,2025-03-28,CUST00581,601001,1,14.99,0.0,Bonifico bancario,Consegnato,2025-03-30,2025-04-03,Corriere Nazionale,5.5,14.99
ORD011258,1,2025-03-28,CUST00197,101003,1,20.3,0.0,Contrassegno,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,5.75,20.3
ORD011259,1,2025-03-28,CUST00151,601001,1,14.99,0.0,PayPal,Consegnato,2025-03-31,2025-04-02,  Corriere Nazionale  ,3.05,14.99
ORD011259,2,2025-03-28,CUST00151,601001,1,14.99,0.0,PayPal,Consegnato,2025-03-31,2025-04-02,Corriere Nazionale,3.05,14.99
ORD011260,1,2025-03-28,CUST00191,403005,1,66.68,0.0,Bonifico bancario,Annullato,,,,,66.68
ORD011261,1,2025-03-28,CUST00370,403005,1,66.68,0.0,paypal,Consegnato,2025-03-29,2025-03-31,Corriere Nazionale,4.69,66.68
ORD011261,2,2025-03-28,CUST00370,403005,2,66.68,0.0,PayPal,Consegnato,2025-03-29,2025-03-31,Corriere Nazionale,4.69,133.36
ORD011262,1,2025-03-28,CUST00623,601001,1,14.99,0.0,Bonifico bancario,Consegnato,2025-03-31,2025-04-06,EuroLogistics,8.76,14.99
ORD011262,2,2025-03-28,CUST00623,401003,1,11.12,0.0,Bonifico bancario,Consegnato,2025-03-31,2025-04-06,EuroLogistics,8.76,11.12
ORD011263,1,2025-03-29,CUST00326,601002,1,33.23,0.0,  CONTRASSEGNO  ,Consegnato,2025-04-04,2025-04-07,Corriere Nazionale,5.72,33.23
ORD011264,1,2025-03-29,CUST00314,201005,2,116.82,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,4.92,233.64
ORD011265,1,2025-03-29,CUST00522,601001,2,14.99,0.0,Bonifico bancario,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,3.55,29.98
ORD011266,1,2025-03-29,CUST00063,503007,2,25.13,0.0,Carta di credito,Annullato,,,,,50.26
ORD011266,2,2025-03-29,CUST00063,503001,1,10.71,0.0,Carta di credito,Annullato,,,,,10.71
ORD011266,3,2025-03-29,CUST00063,201005,3,116.82,0.0,Carta di credito,Annullato,,,,,350.46
ORD011266,4,2025-03-29,CUST00063,  301008  ,1,100.64,0.0,Carta di credito,Annullato,,,,,100.64
ORD011267,1,29/03/2025,CUST00490,302005,1,111.29,0.0,  Contrassegno  ,Consegnato,2025-03-31,2025-04-04,Corriere Nazionale,5.8,111.29
ORD011267,2,2025-03-29,CUST00490,303007,1,28.22,0.0,Contrassegno,Consegnato,2025-03-31,2025-04-04,Corriere Nazionale,5.8,28.22
ORD011268,1,2025-03-29,CUST00264,301003,2,75.06,0.0,PayPal,Consegnato,2025-04-02,2025-04-09,EuroLogistics,8.46,150.12
ORD011269,1,2025-03-29,CUST00337,401003,1,11.12,0.0,Carta di credito,Annullato,,,,,11.12
ORD011270,1,2025-03-29,CUST00016,501007,-1,53.55,0.0,PayPal,Consegnato,2025-04-01,2025-04-07,EuroLogistics,9.79,53.55
ORD011270,2,2025-03-29,CUST00016,103007,1,380.3,0.0,PayPal,Consegnato,2025-04-01,2025-04-07,EuroLogistics,9.79,380.3
ORD011270,3,2025-03-29,CUST00016,502001,1,14.1,0.0,PayPal,Consegnato,2025-04-01,2025-04-07,EuroLogistics,9.79,14.1
ORD011271,1,2025-03-29,CUST00040,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2025-03-30,2025-04-03,Corriere Nazionale,5.83,12.62
ORD011271,2,2025-03-29,CUST00040,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2025-03-30,03-04-2025,Corriere Nazionale,5.83,12.62
ORD011271,3,2025-03-29,CUST00040,  603008  ,1,12.62,0.0,Bonifico bancario,Consegnato,2025-03-30,2025-04-03,Corriere Nazionale,5.83,12.62
ORD011272,1,2025-03-29,CUST00441,103007,2,380.3,,  PayPal  ,Consegnato,2025-03-30,2025-04-02,Corriere Nazionale,3.7,760.6
ORD011273,1,2025-03-29,CUST00608,401001,3,11.27,0.0,Bonifico bancario,Consegnato,2025-03-29,2025-03-31,Corriere Nazionale,4.31,33.81
ORD011273,2,2025-03-29,CUST00608,402002,1,29.84,0.0,Bonifico bancario,CONSEGNATO,2025-03-29,2025-03-31,corriere nazionale,4.31,29.84
ORD011273,3,2025-03-29,CUST00608,402004,2,20.26,0.0,Bonifico bancario,Consegnato,29/03/2025,2025-03-31,Corriere Nazionale,4.31,40.52
ORD011274,1,2025-03-29,CUST00313,103005,1,210.09,0.0,Carta di credito,CONSEGNATO,2025-03-30,2025-04-07,EuroLogistics,7.21,210.09
ORD011274,2,2025-03-29,CUST00313,103006,1,87.81,0.0,Carta di credito,Consegnato,2025-03-30,2025-04-07,EuroLogistics,7.21,87.81
ORD011274,3,2025-03-29,CUST00313,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-03-30,2025-04-07,EuroLogistics,7.21,380.3
ORD011275,1,2025-03-29,CUST00268,302003,1,142.93,,Bonifico bancario,Annullato,,,,,142.93
ORD011276,1,2025-03-29,CUST00348,603008,1,12.62,,Bonifico bancario,Consegnato,2025-03-30,2025-04-12,Global Shipping,11.97,12.62
ORD011276,2,2025-03-29,CUST00348,403004,1,"13,82",0.0,Bonifico bancario,Consegnato,2025-03-30,2025-04-12,Global Shipping,11.97,13.82
ORD011277,1,2025-03-29,CUST00485,401001,1,11.27,0.0,CONTRASSEGNO,Consegnato,2025-04-06,2025-04-08,Corriere Nazionale,5.51,11.27
ORD011277,2,2025-03-29,CUST00485,402002,2,29.84,,Contrassegno,Consegnato,2025-04-06,2025-04-08,Corriere Nazionale,5.51,59.68
ORD011278,1,2025-03-29,CUST00434,303002,3,160.63,0.0,PayPal,Consegnato,2025-03-30,2025-04-02,Corriere Nazionale,5.98,481.89
ORD011279,1,2025-03-30,CUST00564,202001,1,27.45,0.0,carta di credito,Consegnato,2025-04-02,2025-04-04,Corriere Nazionale,5.38,27.45
ORD011280,1,2025-03-30,CUST00250,501005,1,47.77,0.0,PayPal,Consegnato,2025-04-07,2025-04-11,Corriere Nazionale,4.77,47.77
ORD011280,2,2025-03-30,CUST00250,401003,2,11.12,0.0,PayPal,Consegnato,2025-04-07,2025-04-11,Corriere Nazionale,4.77,22.24
ORD011281,1,2025-03-30,CUST00430,103007,-1,380.3,0.0,Contrassegno,Consegnato,2025-03-31,2025-04-02,Corriere Nazionale,4.64,380.3
ORD011281,2,2025-03-30,CUST00430,103007,1,380.3,0.0,Contrassegno,Consegnato,2025-03-31,2025-04-02,Corriere Nazionale,4.64,380.3
ORD011282,1,2025-03-30,CUST00197,103007,1,380.3,0.0,Contrassegno,Consegnato,2025-04-03,07/04/2025,Corriere Nazionale,4.99,380.3
ORD011283,1,2025-03-30,CUST00537,102003,1,"97,15",0.0,Carta di credito,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.64,97.15
ORD011283,2,2025-03-30,CUST00537,302002,1,84.83,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.64,84.83
ORD011284,1,2025-03-30,CUST00547,601001,1,14.99,0.0,PayPal,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.13,14.99
ORD011284,2,2025-03-30,CUST00547,103007,0,380.3,0.0,PayPal,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.13,760.6
ORD011285,1,2025-03-30,CUST00478,402007,2,"223,28",0.0,Carta di credito,Consegnato,2025-03-31,2025-04-06,EuroLogistics,8.02,446.56
ORD011286,1,2025-03-30,CUST00347,401003,1,11.12,0.0,Contrassegno,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,3.25,11.12
ORD011286,2,2025-03-30,CUST00347,  603008  ,2,12.62,,Contrassegno,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,3.25,25.24
ORD011286,3,2025-03-30,CUST00347,401003,2,11.12,0.0,Contrassegno,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,3.25,22.24
ORD011287,1,2025-03-30,CUST00157,602004,1,11.87,0.0,Bonifico bancario,Consegnato,2025-04-04,2025-04-19,Global Shipping,12.04,11.87
ORD011287,2,2025-03-30,CUST00157,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2025-04-04,2025-04-19,Global Shipping,12.04,12.62
ORD011288,1,2025-03-30,CUST00191,603001,1,16.61,0.0,PayPal,Consegnato,2025-04-03,2025-04-07,Corriere Nazionale,3.25,16.61
ORD011289,1,2025-03-30,CUST00575,401003,1,11.12,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-08,EuroLogistics,10.97,11.12
ORD011290,1,2025-03-30,CUST00150,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,3.51,10.71
ORD011290,2,2025-03-30,CUST00150,503007,2,25.13,0.0,  Bonifico bancario  ,Consegnato,2025-04-01,2025-04-03,Corriere Nazionale,3.51,50.26
ORD011291,1,2025-03-31,CUST00443,101008,1,148.67,0.0,Bonifico bancario,Annullato,2025-04-01,,  EuroLogistics  ,9.72,148.67
ORD011292,1,2025-03-31,CUST00523,  403006  ,1,37.26,0.0,Carta di credito,Consegnato,2025-04-02,2025-04-12,Global Shipping,11.74,37.26
ORD011292,2,2025-03-31,CUST00523,401005,2,57.41,0.0,Carta di credito,Consegnato,2025-04-02,2025-04-12,Global Shipping,11.74,114.82
ORD011292,3,2025-03-31,CUST00523,402003,1,30.03,0.0,CARTA DI CREDITO,Consegnato,2025-04-02,2025-04-12,Global Shipping,11.74,30.03
ORD011292,4,2025-03-31,CUST00523,  103007  ,1,380.3,0.0,Carta di credito,Consegnato,2025-04-02,2025-04-12,Global Shipping,11.74,380.3
ORD011293,1,2025-03-31,CUST00629,401003,1,11.12,0.0,Bonifico bancario,Annullato,,,,,11.12
ORD011294,1,2025-03-31,CUST00496,403006,2,37.26,0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-09,EuroLogistics,6.55,74.52
ORD011295,1,2025-03-31,CUST00271,502007,1,14.55,0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.29,14.55
ORD011295,2,2025-03-31,CUST00271,503002,3,15.95,0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-04,Corriere Nazionale,3.29,47.85
ORD011295,3,2025-03-31,CUST00271,503002,2,15.95,0.0,Bonifico bancario,Consegnato,01/04/2025,2025-04-04,Corriere Nazionale,3.29,31.9
ORD011295,4,2025-03-31,CUST00271,501007,1,53.55,0.0,BONIFICO BANCARIO,CONSEGNATO,2025-04-01,2025-04-04,Corriere Nazionale,3.29,53.55
ORD011295,4,2025-03-31,CUST00271,501007,1,53.55,0.0,BONIFICO BANCARIO,CONSEGNATO,2025-04-01,2025-04-04,Corriere Nazionale,3.29,53.55
ORD011296,1,2025-03-31,CUST00059,301002,1,109.11,0.0,PayPal,Annullato,2025-04-08,,Corriere Nazionale,4.8,109.11
ORD011297,1,2025-03-31,CUST00530,501001,1,42.7,0.0,PayPal,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,5.97,42.7
ORD011298,1,2025-03-31,CUST00059,602005,1,21.16,0.0,Carta di credito,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,5.82,21.16
ORD011298,2,2025-03-31,CUST00059,603001,1,16.61,0.0,  carta di credito  ,Consegnato,2025-04-02,2025-04-05,  Corriere Nazionale  ,5.82,16.61
ORD011298,2,2025-03-31,CUST00059,603001,1,16.61,0.0,carta di credito,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,5.82,16.61
ORD011299,1,2025-03-31,CUST00008,601001,0,14.99,0.0,Carta di credito,Consegnato,03/04/2025,16/04/2025,Global Shipping,16.95,14.99
ORD011299,2,2025-03-31,CUST00008,303004,1,13.45,0.0,Carta di credito,consegnato,2025-04-03,16/04/2025,Global Shipping,16.95,13.45
ORD011300,1,2025-03-31,CUST00602,603008,1,12.62,0.0,Carta di credito,Consegnato,2025-04-03,2025-04-06,Corriere Nazionale,4.24,12.62
ORD011301,1,2025-03-31,CUST00109,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-04-03,2025-04-10,EuroLogistics,6.14,380.3
ORD011302,1,2025-03-31,CUST00159,503007,1,25.13,0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-03,  Corriere Nazionale  ,4.25,25.13
ORD011303,1,2025-03-31,CUST00249,503007,1,"25,13",0.0,Bonifico bancario,Consegnato,2025-04-01,2025-04-05,Corriere Nazionale,4.08,25.13
ORD011303,2,2025-03-31,CUST00249,503001,2,10.71,0.0,Bonifico bancario,consegnato,2025-04-01,2025-04-05,Corriere Nazionale,4.08,21.42
ORD011304,1,2025-03-31,CUST00038,203006,1,13.04,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-08,EuroLogistics,6.59,13.04
ORD011305,1,2025-03-31,CUST00109,503007,1,25.13,0.0,BONIFICO BANCARIO,Consegnato,2025-04-11,2025-04-16,EuroLogistics,9.46,25.13
ORD011305,2,2025-03-31,CUST00109,403002,1,31.63,0.0,Bonifico bancario,Consegnato,2025-04-11,2025-04-16,EuroLogistics,9.46,31.63
ORD011306,1,2025-03-31,CUST00269,201002,1,57.78,0.0,PayPal,Consegnato,2025-04-02,2025-04-04,corriere nazionale,4.44,57.78
ORD011306,2,2025-03-31,CUST00269,201005,1,116.82,0.0,PayPal,Consegnato,2025-04-02,2025-04-04,Corriere Nazionale,4.44,116.82
ORD011307,1,2025-03-31,CUST00048,501006,1,80.09,0.0,Contrassegno,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,4.12,80.09
ORD011307,2,2025-03-31,CUST00048,502004,3,15.76,0.0,Contrassegno,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,4.12,47.28
ORD011307,3,2025-03-31,CUST00048,502001,1,14.1,0.0,Contrassegno,Consegnato,2025-04-02,2025-04-06,Corriere Nazionale,4.12,14.1
ORD011308,1,2025-04-01,CUST00382,103005,3,210.09,0.0,PayPal,Consegnato,2025-04-04,2025-04-07,Corriere Nazionale,4.49,630.27
ORD011309,1,2025-04-01,CUST00398,601006,1,13.09,0.0,Bonifico bancario,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,5.25,13.09
ORD011310,1,2025-04-01,CUST00343,601001,0,14.99,0.0,  Carta di credito  ,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,4.83,44.97
ORD011310,2,2025-04-01,CUST00343,603008,1,12.62,0.0,Carta di credito,Consegnato,2025-04-02,05-04-2025,Corriere Nazionale,4.83,12.62
ORD011310,3,2025-04-01,CUST00343,103007,2,"380,3",0.0,Carta di credito,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,4.83,760.6
ORD011310,4,2025-04-01,CUST00343,303006,1,55.1,,  Carta di credito  ,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,4.83,55.1
ORD011311,1,2025-04-01,CUST00370,103007,3,380.3,0.0,carta di credito,Consegnato,2025-04-03,05/04/2025,Corriere Nazionale,5.35,1140.9
ORD011311,2,2025-04-01,CUST00370,103007,3,380.3,0.0,CARTA DI CREDITO,Consegnato,2025-04-03,2025-04-05,Corriere Nazionale,5.35,1140.9
ORD011312,1,2025-04-01,CUST00420,503005,-1,7.43,0.0,  Carta di credito  ,Consegnato,2025-04-03,2025-04-05,Corriere Nazionale,3.78,7.43
ORD011313,1,2025-04-01,CUST00589,603006,1,23.56,0.0,PayPal,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,5.81,23.56
ORD011313,2,2025-04-01,CUST00589,  602002  ,1,"13,71",0.0,PayPal,Consegnato,2025-04-02,05-04-2025,  Corriere Nazionale  ,5.81,13.71
ORD011313,3,2025-04-01,CUST00589,302003,1,142.93,0.0,PayPal,Consegnato,2025-04-02,2025-04-05,Corriere Nazionale,5.81,142.93
ORD011313,4,01-04-2025,CUST00589,502005,1,28.38,0.0,PayPal,Consegnato,02/04/2025,2025-04-05,Corriere Nazionale,5.81,28.38
ORD011314,1,2025-04-01,CUST00626,102003,1,97.15,0.0,Carta di credito,Consegnato,2025-04-03,2025-04-17,Global Shipping,9.31,97.15
ORD011314,2,2025-04-01,CUST00626,101005,1,728.78,0.0,Carta di credito,Consegnato,2025-04-03,2025-04-17,Global Shipping,9.31,728.78
ORD011314,3,2025-04-01,CUST00626,  102004  ,1,"97,09",0.0,Carta di credito,Consegnato,2025-04-03,2025-04-17,Global Shipping,9.31,97.09
ORD011315,1,2025-04-01,CUST00504,303002,1,160.63,0.0,  Bonifico bancario  ,Annullato,,,,,160.63
ORD011316,1,2025-04-01,CUST00598,303900,1,160.63,0.0,carta di credito,Consegnato,2025-04-04,2025-04-10,EuroLogistics,6.03,160.63
ORD011316,2,2025-04-01,CUST00598,102002,1,46.84,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-10,EuroLogistics,6.03,46.84
ORD011317,1,2025-04-01,CUST00406,603008,-1,12.62,0.0,Bonifico bancario,Annullato,,,,,12.62
ORD011317,2,2025-04-01,CUST00406,  103007  ,-2,380.3,0.0,Bonifico bancario,Annullato,,,,,760.6
ORD011317,3,2025-04-01,CUST00406,603008,1,12.62,0.0,Bonifico bancario,ANNULLATO,,,,,12.62
ORD011318,1,2025-04-01,CUST00258,603008,2,12.62,0.0,Contrassegno,Consegnato,2025-04-03,2025-04-06,Corriere Nazionale,3.86,25.24
ORD011319,1,2025-04-01,CUST00109,503003,1,10.22,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-07,EuroLogistics,8.48,10.22
ORD011319,2,2025-04-01,CUST00109,503004,3,13.34,0.0,carta di credito,Consegnato,2025-04-01,2025-04-07,EuroLogistics,8.48,40.02
ORD011319,3,2025-04-01,CUST00109,601001,1,14.99,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-07,EuroLogistics,8.48,14.99
ORD011319,4,2025-04-01,CUST00109,401003,1,11.12,0.0,Carta di credito,Consegnato,2025-04-01,2025-04-07,EuroLogistics,8.48,11.12
ORD011320,1,2025-04-01,CUST00320,201001,1,107.39,0.0,PayPal,Consegnato,2025-04-02,2025-04-06,CORRIERE NAZIONALE,3.34,107.39
ORD011321,1,2025-04-01,CUST00441,503001,2,10.71,0.0,Carta di credito,Consegnato,2025-04-05,2025-04-07,Corriere Nazionale,3.11,21.42
ORD011322,1,2025-04-01,CUST00324,601005,1,8.99,0.0,Contrassegno,Consegnato,2025-04-03,2025-04-05,Corriere Nazionale,4.81,8.99
ORD011322,2,2025-04-01,CUST00324,602006,1,30.16,0.0,Contrassegno,Consegnato,2025-04-03,2025-04-05,Corriere Nazionale,4.81,30.16
ORD011322,3,01-04-2025,CUST00324,603004,1,14.4,0.0,Contrassegno,Consegnato,03-04-2025,2025-04-05,Corriere Nazionale,4.81,14.4
ORD011322,3,01-04-2025,CUST00324,603004,1,14.4,0.0,  Contrassegno  ,Consegnato,03-04-2025,2025-04-05,Corriere Nazionale,4.81,14.4
ORD011323,1,2025-04-01,CUST00227,502007,1,14.55,0.0,Carta di credito,Consegnato,2025-04-08,2025-04-11,Corriere Nazionale,5.98,14.55
ORD011323,2,01-04-2025,CUST00227,503003,1,10.22,0.0,Carta di credito,Consegnato,2025-04-08,2025-04-11,Corriere Nazionale,5.98,10.22
ORD011323,2,01-04-2025,CUST00227,  503003  ,1,10.22,0.0,Carta di credito,Consegnato,2025-04-08,2025-04-11,Corriere Nazionale,5.98,10.22
ORD011324,1,2025-04-01,CUST00379,502004,1,15.76,0.0,paypal,Consegnato,2025-04-06,2025-04-09,Corriere Nazionale,4.48,15.76
ORD011324,2,2025-04-01,CUST00379,303900,1,160.63,,PayPal,Consegnato,2025-04-06,2025-04-09,  Corriere Nazionale  ,4.48,160.63
ORD011324,3,2025-04-01,CUST00379,503002,1,15.95,0.0,PayPal,Consegnato,2025-04-06,2025-04-09,Corriere Nazionale,4.48,15.95
ORD011325,1,2025-04-02,CUST00549,103007,1,380.3,0.0,Bonifico bancario,Consegnato,2025-04-06,2025-04-08,Corriere Nazionale,3.25,380.3
ORD011326,1,2025-04-02,CUST00070,401003,3,11.12,0.0,PayPal,Consegnato,2025-04-06,2025-04-14,EuroLogistics,8.27,33.36
ORD011327,1,2025-04-02,CUST00572,102004,1,97.09,0.0,Bonifico bancario,Consegnato,2025-04-05,2025-04-19,Global Shipping,13.58,97.09
ORD011328,1,2025-04-02,CUST00166,603008,3,12.62,0.0,PayPal,Consegnato,2025-04-06,2025-04-13,EUROLOGISTICS,10.29,37.86
ORD011328,2,2025-04-02,CUST00166,601001,1,14.99,0.0,PayPal,Consegnato,2025-04-06,2025-04-13,EuroLogistics,10.29,14.99
ORD011328,3,2025-04-02,CUST00166,603008,1,12.62,0.0,PayPal,Consegnato,2025-04-06,2025-04-13,EuroLogistics,10.29,12.62
ORD011328,4,2025-04-02,CUST00166,603008,1,12.62,0.0,PayPal,Consegnato,2025-04-06,13/04/2025,EuroLogistics,10.29,12.62
ORD011329,1,2025-04-02,CUST00524,503007,1,25.13,0.0,PayPal,Consegnato,2025-04-05,2025-04-07,Corriere Nazionale,3.24,25.13
ORD011330,1,2025-04-02,CUST00046,603008,1,12.62,0.0,  PayPal  ,Consegnato,2025-04-05,2025-04-12,EuroLogistics,6.23,12.62
ORD011330,1,2025-04-02,CUST00046,603008,1,12.62,0.0,PayPal,Consegnato,2025-04-05,2025-04-12,EuroLogistics,6.23,12.62
ORD011330,2,2025-04-02,CUST00046,601003,1,33.92,0.0,PayPal,Consegnato,2025-04-05,12/04/2025,EuroLogistics,6.23,33.92
ORD011331,1,2025-04-02,CUST00272,202006,1,22.64,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-14,Global Shipping,9.69,22.64
ORD011331,2,2025-04-02,CUST00272,503001,1,10.71,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-14,Global Shipping,9.69,10.71
ORD011331,3,2025-04-02,CUST00272,202005,1,126.38,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-14,Global Shipping,9.69,126.38
ORD011332,1,2025-04-02,CUST00372,103002,3,12.24,0.0,  PayPal  ,consegnato,2025-04-04,2025-04-10,EuroLogistics,10.13,36.72
ORD011333,1,2025-04-02,CUST00030,  601001  ,1,14.99,,PayPal,Consegnato,2025-04-03,2025-04-09,EuroLogistics,6.83,14.99
ORD011333,2,02-04-2025,CUST00030,601001,1,14.99,0.0,PayPal,Consegnato,2025-04-03,2025-04-09,EuroLogistics,6.83,14.99
ORD011333,2,02-04-2025,CUST00030,601001,1,14.99,0.0,PayPal,Consegnato,2025-04-03,2025-04-09,EuroLogistics,6.83,14.99
ORD011333,3,2025-04-02,CUST00030,601001,1,14.99,0.0,PayPal,Consegnato,2025-04-03,2025-04-09,EuroLogistics,6.83,14.99
ORD011334,1,2025-04-02,CUST00142,401003,-1,11.12,0.0,Bonifico bancario,Consegnato,2025-04-03,2025-04-20,Global Shipping,11.96,11.12
ORD011334,2,2025-04-02,CUST00142,401003,3,11.12,0.0,Bonifico bancario,consegnato,2025-04-03,2025-04-20,Global Shipping,11.96,33.36
ORD011335,1,2025-04-02,CUST00030,101003,1,20.3,0.0,PayPal,Consegnato,2025-04-09,2025-04-17,EuroLogistics,10.43,20.3
ORD011336,1,2025-04-02,CUST00485,401003,1,"11,12",0.0,Bonifico bancario,Consegnato,2025-04-09,2025-04-12,Corriere Nazionale,4.38,11.12
ORD011336,2,2025-04-02,CUST00485,401003,3,11.12,0.0,Bonifico bancario,Consegnato,2025-04-09,2025-04-12,Corriere Nazionale,4.38,33.36
ORD011337,1,2025-04-02,CUST00012,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2025-04-05,2025-04-11,EuroLogistics,7.39,10.71
ORD011338,1,2025-04-02,CUST00348,601008,1,16.99,0.0,PayPal,Consegnato,2025-04-03,2025-04-20,Global Shipping,11.37,16.99
ORD011339,1,2025-04-02,CUST00068,203005,2,16.7,0.0,Contrassegno,Annullato,,,,,33.4
ORD011339,2,2025-04-02,CUST00068,  103007  ,1,380.3,0.0,Contrassegno,Annullato,,,,,380.3
ORD011339,3,2025-04-02,CUST00068,202006,3,22.64,0.0,Contrassegno,Annullato,,,,,67.92
ORD011340,1,2025-04-02,CUST00541,602006,2,30.16,0.0,Carta di credito,Annullato,,,,,60.32
ORD011340,2,2025-04-02,CUST00541,602002,1,13.71,0.0,Carta di credito,Annullato,,,,,13.71
ORD011341,1,2025-04-02,CUST00224,102006,1,33.8,0.0,Contrassegno,CONSEGNATO,2025-04-06,2025-04-10,Corriere Nazionale,3.3,33.8
ORD011342,1,2025-04-02,CUST00519,103007,1,380.3,0.0,Carta di credito,Consegnato,2025-04-07,2025-04-10,Corriere Nazionale,3.65,380.3
ORD011342,2,2025-04-02,CUST00519,301005,1,213.57,0.0,Carta di credito,Consegnato,2025-04-07,2025-04-10,Corriere Nazionale,3.65,213.57
ORD011342,3,2025-04-02,CUST00519,401003,1,11.12,0.0,Carta di credito,Consegnato,2025-04-07,2025-04-10,Corriere Nazionale,3.65,11.12
ORD011342,4,2025-04-02,CUST00519,103007,1,380.3,0.0,Carta di credito,consegnato,2025-04-07,2025-04-10,CORRIERE NAZIONALE,3.65,380.3
ORD011343,1,2025-04-02,CUST00117,303004,1,13.45,0.0,PayPal,Consegnato,2025-04-03,2025-04-06,  Corriere Nazionale  ,3.83,13.45
ORD011343,2,2025-04-02,CUST00117,303002,2,"160,63",0.0,PayPal,Consegnato,2025-04-03,2025-04-06,Corriere Nazionale,3.83,321.26
ORD011344,1,2025-04-02,CUST00126,101005,1,728.78,0.0,PayPal,Annullato,,,,,728.78
ORD011344,2,2025-04-02,CUST00126,102002,1,46.84,0.0,PayPal,Annullato,,,,,46.84
ORD011345,1,2025-04-02,CUST00576,  302005  ,2,111.29,0.0,Carta di credito,Consegnato,2025-04-05,2025-04-10,EuroLogistics,10.15,222.58
ORD011345,2,2025-04-02,CUST00576,303004,1,13.45,0.0,Carta di credito,Consegnato,2025-04-05,2025-04-10,EuroLogistics,10.15,13.45
ORD011346,1,2025-04-03,CUST00012,603001,0,16.61,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-12,EuroLogistics,7.45,33.22
ORD011346,2,2025-04-03,CUST00012,601003,2,33.92,0.0,Carta di credito,Consegnato,2025-04-04,2025-04-12,EuroLogistics,7.45,67.84
ORD011347,1,2025-04-03,CUST00571,603008,1,12.62,0.0,PayPal,Consegnato,2025-04-04,2025-04-09,  EuroLogistics  ,7.61,12.62
ORD011348,1,2025-04-03,CUST00347,402007,1,223.28,0.0,Contrassegno,Consegnato,2025-04-05,2025-04-09,Corriere Nazionale,5.52,223.28
ORD011348,2,03-04-2025,CUST00347,403001,2,34.83,0.0,Contrassegno,Consegnato,2025-04-05,2025-04-09,Corriere Nazionale,5.52,69.66
ORD011348,2,03-04-2025,CUST00347,403001,2,34.83,0.0,Contrassegno,Consegnato,2025-04-05,2025-04-09,Corriere Nazionale,5.52,69.66
ORD011349,1,2025-04-03,CUST00438,503001,1,10.71,0.0,Contrassegno,consegnato,2025-04-11,2025-04-15,Corriere Nazionale,3.73,10.71
