product_code,data_rilevazione,quantita_disponibile
301900,2024-04-01,10
301900,2024-04-08,8
301900,2024-04-15,8
301900,2024-04-22,8
301900,2024-04-29,8
301900,2024-05-06,6
301900,2024-05-13,5
301900,2024-05-20,2
301900,2024-05-27,16
301900,2024-06-03,16
301900,2024-06-10,16
301900,2024-06-17,16
301900,2024-06-24,15
301900,2024-07-01,15
301900,2024-07-08,14
301900,2024-07-15,9
301900,2024-07-22,6
301900,2024-07-29,3
301900,2024-08-05,14
301900,2024-08-12,14
301900,2024-08-19,14
301900,2024-08-26,11
301900,2024-09-02,11
301900,2024-09-09,9
301900,2024-09-16,8
301900,2024-09-23,8
301900,2024-09-30,8
301900,2024-10-07,7
301900,2024-10-14,7
301900,2024-10-21,7
301900,2024-10-28,7
301900,2024-11-04,5
301900,2024-11-11,5
301900,2024-11-18,3
301900,2024-11-25,15
301900,2024-12-02,14
301900,2024-12-09,11
301900,2024-12-16,11
301900,2024-12-23,11
301900,2024-12-30,11
301900,2025-01-06,9
301900,2025-01-13,9
301900,2025-01-20,9
301900,2025-01-27,7
301900,2025-02-03,6
301900,2025-02-10,4
301900,2025-02-17,15
301900,2025-02-24,13
301900,2025-03-03,12
301900,2025-03-10,12
301900,2025-03-17,10
301900,2025-03-24,8
301900,2025-03-31,8
301900,2025-04-07,7
301900,2025-04-14,4
301900,2025-04-21,17
301900,2025-04-28,17
301900,2025-05-05,17
301900,2025-05-12,15
301900,2025-05-19,13
301900,2025-05-26,8
301900,2025-06-02,7
301900,2025-06-09,7
301900,2025-06-16,6
301900,2025-06-23,5
301900,2025-06-30,3
301900,2025-07-07,14
301900,2025-07-14,14
301900,2025-07-21,12
301900,2025-07-28,7
301900,2025-08-04,6
301900,2025-08-11,6
301900,2025-08-18,5
301900,2025-08-25,4
301900,2025-09-01,12
301900,2025-09-08,12
301900,2025-09-15,8
301900,2025-09-22,7
301900,2025-09-29,4
301900,2025-10-06,17
301900,2025-10-13,16
301900,2025-10-20,15
301900,2025-10-27,14
301900,2025-11-03,14
301900,2025-11-10,12
301900,2025-11-17,10
301900,2025-11-24,8
301900,2025-12-01,4
301900,2025-12-08,18
301900,2025-12-15,15
301900,2025-12-22,11
301900,2025-12-29,11
302006,2023-01-02,18
302006,2023-01-09,18
302006,2023-01-16,18
302006,2023-01-23,17
302006,2023-01-30,17
302006,2023-02-06,16
302006,2023-02-13,15
302006,2023-02-20,15
302006,2023-02-27,15
302006,2023-03-06,14
302006,2023-03-13,14
302006,2023-03-20,14
302006,2023-03-27,14
302006,2023-04-03,13
302006,2023-04-10,11
302006,2023-04-17,11
302006,2023-04-24,10
302006,2023-05-01,10
302006,2023-05-08,10
302006,2023-05-15,9
302006,2023-05-22,9
302006,2023-05-29,9
302006,2023-06-05,8
302006,2023-06-12,4
302006,2023-06-19,19
302006,2023-06-26,18
302006,2023-07-03,18
302006,2023-07-10,18
302006,2023-07-17,18
302006,2023-07-24,18
302006,2023-07-31,18
302006,2023-08-07,18
302006,2023-08-14,18
302006,2023-08-21,18
302006,2023-08-28,18
302006,2023-09-04,18
302006,2023-09-11,17
302006,2023-09-18,16
302006,2023-09-25,15
302006,2023-10-02,14
302006,2023-10-09,13
302006,2023-10-16,12
302006,2023-10-23,12
302006,2023-10-30,10
302006,2023-11-06,10
302006,2023-11-13,8
302006,2023-11-20,4
302006,2023-11-27,18
302006,2023-12-04,16
302006,2023-12-11,13
302006,2023-12-18,13
302006,2023-12-25,13
302006,2024-01-01,13
302006,2024-01-08,12
302006,2024-01-15,12
302006,2024-01-22,12
302006,2024-01-29,12
302006,2024-02-05,9
302006,2024-02-12,6
302006,2024-02-19,5
302006,2024-02-26,5
302006,2024-03-04,5
302006,2024-03-11,4
302006,2024-03-18,18
302006,2024-03-25,18
302006,2024-04-01,17
302006,2024-04-08,17
302006,2024-04-15,15
302006,2024-04-22,14
302006,2024-04-29,14
302006,2024-05-06,14
302006,2024-05-13,13
302006,2024-05-20,12
302006,2024-05-27,11
302006,2024-06-03,7
302006,2024-06-10,4
302006,2024-06-17,19
302006,2024-06-24,18
302006,2024-07-01,18
302006,2024-07-08,17
302006,2024-07-15,17
302006,2024-07-22,16
302006,2024-07-29,14
302006,2024-08-05,13
302006,2024-08-12,12
302006,2024-08-19,12
302006,2024-08-26,9
302006,2024-09-02,9
302006,2024-09-09,9
302006,2024-09-16,7
302006,2024-09-23,6
302006,2024-09-30,6
302006,2024-10-07,3
302006,2024-10-14,18
302006,2024-10-21,17
302006,2024-10-28,14
302006,2024-11-04,13
302006,2024-11-11,8
302006,2024-11-18,4
302006,2024-11-25,18
302006,2024-12-02,16
302006,2024-12-09,15
302006,2024-12-16,12
302006,2024-12-23,11
302006,2024-12-30,11
302006,2025-01-06,10
302006,2025-01-13,7
302006,2025-01-20,7
302006,2025-01-27,5
302006,2025-02-03,2
302006,2025-02-10,16
302006,2025-02-17,15
302006,2025-02-24,15
302006,2025-03-03,14
302006,2025-03-10,14
302006,2025-03-17,8
302006,2025-03-24,5
302006,2025-03-31,5
302006,2025-04-07,5
302006,2025-04-14,1
302006,2025-04-21,16
302006,2025-04-28,16
302006,2025-05-05,15
302006,2025-05-12,11
302006,2025-05-19,9
302006,2025-05-26,7
302006,2025-06-02,7
302006,2025-06-09,4
302006,2025-06-16,18
302006,2025-06-23,15
302006,2025-06-30,13
302006,2025-07-07,6
302006,2025-07-14,6
302006,2025-07-21,6
302006,2025-07-28,6
302006,2025-08-04,5
302006,2025-08-11,5
302006,2025-08-18,3
302006,2025-08-25,18
302006,2025-09-01,17
302006,2025-09-08,11
302006,2025-09-15,7
302006,2025-09-22,5
302006,2025-09-29,2
302006,2025-10-06,15
302006,2025-10-13,15
302006,2025-10-20,15
302006,2025-10-27,12
302006,2025-11-03,9
302006,2025-11-10,8
302006,2025-11-17,2
302006,2025-11-24,14
302006,2025-12-01,14
302006,2025-12-08,12
302006,2025-12-15,12
302006,2025-12-22,8
302006,2025-12-29,8
101006,2023-01-02,19
101006,2023-01-09,15
101006,2023-01-16,15
101006,2023-01-23,14
101006,2023-01-30,14
101006,2023-02-06,14
101006,2023-02-13,13
101006,2023-02-20,12
101006,2023-02-27,12
101006,2023-03-06,12
101006,2023-03-13,12
101006,2023-03-20,12
101006,2023-03-27,12
101006,2023-04-03,12
101006,2023-04-10,11
101006,2023-04-17,11
101006,2023-04-24,11
101006,2023-05-01,10
101006,2023-05-08,10
101006,2023-05-15,10
101006,2023-05-22,10
101006,2023-05-29,7
101006,2023-06-05,7
101006,2023-06-12,5
101006,2023-06-19,21
101006,2023-06-26,21
101006,2023-07-03,19
101006,2023-07-10,19
101006,2023-07-17,17
101006,2023-07-24,17
101006,2023-07-31,17
101006,2023-08-07,17
101006,2023-08-14,17
101006,2023-08-21,17
101006,2023-08-28,17
101006,2023-09-04,17
101006,2023-09-11,16
101006,2023-09-18,14
101006,2023-09-25,14
101006,2023-10-02,11
101006,2023-10-09,11
101006,2023-10-16,11
101006,2023-10-23,11
101006,2023-10-30,11
101006,2023-11-06,11
101006,2023-11-13,9
101006,2023-11-20,5
101006,2023-11-27,21
101006,2023-12-04,17
101006,2023-12-11,17
101006,2023-12-18,16
101006,2023-12-25,15
101006,2024-01-01,14
101006,2024-01-08,14
101006,2024-01-15,14
101006,2024-01-22,13
101006,2024-01-29,13
101006,2024-02-05,12
101006,2024-02-12,10
101006,2024-02-19,9
101006,2024-02-26,9
101006,2024-03-04,7
101006,2024-03-11,6
101006,2024-03-18,5
101006,2024-03-25,21
101006,2024-04-01,20
101006,2024-04-08,19
101006,2024-04-15,15
101006,2024-04-22,15
101006,2024-04-29,13
101006,2024-05-06,13
101006,2024-05-13,13
101006,2024-05-20,13
101006,2024-05-27,13
101006,2024-06-03,11
101006,2024-06-10,11
101006,2024-06-17,11
101006,2024-06-24,11
101006,2024-07-01,11
101006,2024-07-08,8
101006,2024-07-15,8
101006,2024-07-22,7
101006,2024-07-29,7
101006,2024-08-05,5
101006,2024-08-12,20
101006,2024-08-19,20
101006,2024-08-26,20
101006,2024-09-02,20
101006,2024-09-09,20
101006,2024-09-16,20
101006,2024-09-23,19
101006,2024-09-30,19
101006,2024-10-07,19
101006,2024-10-14,19
101006,2024-10-21,18
101006,2024-10-28,17
101006,2024-11-04,11
101006,2024-11-11,7
101006,2024-11-18,1
101006,2024-11-25,16
101006,2024-12-02,16
101006,2024-12-09,16
101006,2024-12-16,16
101006,2024-12-23,15
101006,2024-12-30,13
101006,2025-01-06,13
101006,2025-01-13,12
101006,2025-01-20,12
101006,2025-01-27,11
101006,2025-02-03,8
101006,2025-02-10,6
101006,2025-02-17,5
101006,2025-02-24,21
101006,2025-03-03,21
101006,2025-03-10,19
101006,2025-03-17,19
101006,2025-03-24,14
101006,2025-03-31,14
101006,2025-04-07,14
101006,2025-04-14,12
101006,2025-04-21,8
101006,2025-04-28,5
101006,2025-05-05,20
101006,2025-05-12,18
101006,2025-05-19,18
101006,2025-05-26,17
101006,2025-06-02,17
101006,2025-06-09,17
101006,2025-06-16,12
101006,2025-06-23,12
101006,2025-06-30,12
101006,2025-07-07,12
101006,2025-07-14,7
101006,2025-07-21,7
101006,2025-07-28,5
101006,2025-08-04,20
101006,2025-08-11,20
101006,2025-08-18,19
101006,2025-08-25,19
101006,2025-09-01,18
101006,2025-09-08,15
101006,2025-09-15,15
101006,2025-09-22,11
101006,2025-09-29,10
101006,2025-10-06,9
101006,2025-10-13,6
101006,2025-10-20,2
101006,2025-10-27,17
101006,2025-11-03,16
101006,2025-11-10,13
101006,2025-11-17,8
101006,2025-11-24,4
101006,2025-12-01,20
101006,2025-12-08,12
101006,2025-12-15,10
101006,2025-12-22,8
101006,2025-12-29,8
401008,2023-01-02,15
401008,2023-01-09,15
401008,2023-01-16,15
401008,2023-01-23,15
401008,2023-01-30,15
401008,2023-02-06,15
401008,2023-02-13,15
401008,2023-02-20,14
401008,2023-02-27,14
401008,2023-03-06,14
401008,2023-03-13,13
401008,2023-03-20,13
401008,2023-03-27,12
401008,2023-04-03,10
401008,2023-04-10,9
401008,2023-04-17,9
401008,2023-04-24,8
401008,2023-05-01,8
401008,2023-05-08,6
401008,2023-05-15,5
401008,2023-05-22,5
401008,2023-05-29,5
401008,2023-06-05,5
401008,2023-06-12,4
401008,2023-06-19,19
401008,2023-06-26,19
401008,2023-07-03,17
401008,2023-07-10,17
401008,2023-07-17,17
401008,2023-07-24,17
401008,2023-07-31,17
401008,2023-08-07,13
401008,2023-08-14,13
401008,2023-08-21,12
401008,2023-08-28,12
401008,2023-09-04,11
401008,2023-09-11,8
401008,2023-09-18,7
401008,2023-09-25,5
401008,2023-10-02,5
401008,2023-10-09,5
401008,2023-10-16,5
401008,2023-10-23,4
401008,2023-10-30,17
401008,2023-11-06,16
401008,2023-11-13,15
401008,2023-11-20,13
401008,2023-11-27,5
401008,2023-12-04,5
401008,2023-12-11,4
401008,2023-12-18,12
401008,2023-12-25,10
401008,2024-01-01,8
401008,2024-01-08,4
401008,2024-01-15,17
401008,2024-01-22,17
401008,2024-01-29,15
401008,2024-02-05,15
401008,2024-02-12,15
401008,2024-02-19,14
401008,2024-02-26,14
401008,2024-03-04,12
401008,2024-03-11,11
401008,2024-03-18,10
401008,2024-03-25,5
401008,2024-04-01,5
401008,2024-04-08,5
401008,2024-04-15,0
401008,2024-04-22,15
401008,2024-04-29,14
401008,2024-05-06,14
401008,2024-05-13,14
401008,2024-05-20,14
401008,2024-05-27,14
401008,2024-06-03,12
401008,2024-06-10,12
401008,2024-06-17,11
401008,2024-06-24,11
401008,2024-07-01,9
401008,2024-07-08,9
401008,2024-07-15,6
401008,2024-07-22,4
401008,2024-07-29,17
401008,2024-08-05,14
401008,2024-08-12,13
401008,2024-08-19,13
401008,2024-08-26,10
401008,2024-09-02,4
401008,2024-09-09,19
401008,2024-09-16,19
401008,2024-09-23,19
401008,2024-09-30,18
401008,2024-10-07,17
401008,2024-10-14,15
401008,2024-10-21,14
401008,2024-10-28,11
401008,2024-11-04,9
401008,2024-11-11,7
401008,2024-11-18,3
401008,2024-11-25,18
401008,2024-12-02,18
401008,2024-12-09,17
401008,2024-12-16,17
401008,2024-12-23,16
401008,2024-12-30,15
401008,2025-01-06,12
401008,2025-01-13,12
401008,2025-01-20,10
401008,2025-01-27,6
401008,2025-02-03,5
401008,2025-02-10,1
401008,2025-02-17,16
401008,2025-02-24,16
401008,2025-03-03,16
401008,2025-03-10,16
401008,2025-03-17,14
401008,2025-03-24,14
401008,2025-03-31,13
401008,2025-04-07,10
401008,2025-04-14,9
401008,2025-04-21,8
401008,2025-04-28,7
401008,2025-05-05,4
401008,2025-05-12,17
401008,2025-05-19,15
401008,2025-05-26,13
401008,2025-06-02,13
401008,2025-06-09,9
401008,2025-06-16,9
401008,2025-06-23,8
401008,2025-06-30,7
401008,2025-07-07,5
401008,2025-07-14,2
401008,2025-07-21,17
401008,2025-07-28,17
401008,2025-08-04,16
401008,2025-08-11,16
401008,2025-08-18,16
401008,2025-08-25,14
401008,2025-09-01,13
401008,2025-09-08,12
401008,2025-09-15,8
401008,2025-09-22,7
401008,2025-09-29,3
401008,2025-10-06,15
401008,2025-10-13,15
401008,2025-10-20,15
401008,2025-10-27,13
401008,2025-11-03,11
401008,2025-11-10,9
401008,2025-11-17,7
401008,2025-11-24,5
401008,2025-12-01,1
401008,2025-12-08,13
401008,2025-12-15,12
401008,2025-12-22,9
401008,2025-12-29,9
402005,2023-01-02,19
402005,2023-01-09,19
402005,2023-01-16,19
402005,2023-01-23,18
402005,2023-01-30,18
402005,2023-02-06,18
402005,2023-02-13,17
402005,2023-02-20,17
402005,2023-02-27,17
402005,2023-03-06,17
402005,2023-03-13,16
402005,2023-03-20,16
402005,2023-03-27,15
402005,2023-04-03,11
402005,2023-04-10,11
402005,2023-04-17,11
402005,2023-04-24,9
402005,2023-05-01,9
402005,2023-05-08,9
402005,2023-05-15,8
402005,2023-05-22,8
402005,2023-05-29,7
402005,2023-06-05,6
402005,2023-06-12,4
402005,2023-06-19,18
402005,2023-06-26,18
402005,2023-07-03,18
402005,2023-07-10,18
402005,2023-07-17,17
402005,2023-07-24,17
402005,2023-07-31,17
402005,2023-08-07,17
402005,2023-08-14,16
402005,2023-08-21,16
402005,2023-08-28,16
402005,2023-09-04,16
402005,2023-09-11,16
402005,2023-09-18,13
402005,2023-09-25,13
402005,2023-10-02,13
402005,2023-10-09,11
402005,2023-10-16,11
402005,2023-10-23,11
402005,2023-10-30,11
402005,2023-11-06,9
402005,2023-11-13,8
402005,2023-11-20,5
402005,2023-11-27,5
402005,2023-12-04,4
402005,2023-12-11,19
402005,2023-12-18,17
402005,2023-12-25,17
402005,2024-01-01,16
402005,2024-01-08,16
402005,2024-01-15,15
402005,2024-01-22,11
402005,2024-01-29,10
402005,2024-02-05,10
402005,2024-02-12,9
402005,2024-02-19,9
402005,2024-02-26,9
402005,2024-03-04,9
402005,2024-03-11,9
402005,2024-03-18,8
402005,2024-03-25,8
402005,2024-04-01,8
402005,2024-04-08,6
402005,2024-04-15,5
402005,2024-04-22,3
402005,2024-04-29,16
402005,2024-05-06,16
402005,2024-05-13,14
402005,2024-05-20,14
402005,2024-05-27,14
402005,2024-06-03,13
402005,2024-06-10,13
402005,2024-06-17,12
402005,2024-06-24,11
402005,2024-07-01,11
402005,2024-07-08,10
402005,2024-07-15,10
402005,2024-07-22,9
402005,2024-07-29,9
402005,2024-08-05,9
402005,2024-08-12,7
402005,2024-08-19,7
402005,2024-08-26,6
402005,2024-09-02,3
402005,2024-09-09,15
402005,2024-09-16,15
402005,2024-09-23,15
402005,2024-09-30,12
402005,2024-10-07,9
402005,2024-10-14,9
402005,2024-10-21,5
402005,2024-10-28,4
402005,2024-11-04,18
402005,2024-11-11,18
402005,2024-11-18,15
402005,2024-11-25,15
402005,2024-12-02,15
402005,2024-12-09,7
402005,2024-12-16,7
402005,2024-12-23,7
402005,2024-12-30,3
402005,2025-01-06,18
402005,2025-01-13,16
402005,2025-01-20,14
402005,2025-01-27,14
402005,2025-02-03,13
402005,2025-02-10,12
402005,2025-02-17,12
402005,2025-02-24,11
402005,2025-03-03,10
402005,2025-03-10,10
402005,2025-03-17,10
402005,2025-03-24,10
402005,2025-03-31,9
402005,2025-04-07,9
402005,2025-04-14,5
402005,2025-04-21,0
402005,2025-04-28,15
402005,2025-05-05,12
402005,2025-05-12,11
402005,2025-05-19,11
402005,2025-05-26,8
402005,2025-06-02,7
402005,2025-06-09,3
402005,2025-06-16,15
402005,2025-06-23,13
402005,2025-06-30,12
402005,2025-07-07,9
402005,2025-07-14,4
402005,2025-07-21,18
402005,2025-07-28,18
402005,2025-08-04,16
402005,2025-08-11,16
402005,2025-08-18,15
402005,2025-08-25,15
402005,2025-09-01,8
402005,2025-09-08,5
402005,2025-09-15,5
402005,2025-09-22,3
402005,2025-09-29,15
402005,2025-10-06,14
402005,2025-10-13,12
402005,2025-10-20,11
402005,2025-10-27,8
402005,2025-11-03,4
402005,2025-11-10,16
402005,2025-11-17,13
402005,2025-11-24,11
402005,2025-12-01,11
402005,2025-12-08,10
402005,2025-12-15,5
402005,2025-12-22,0
402005,2025-12-29,15
203007,2023-01-02,12
203007,2023-01-09,12
203007,2023-01-16,9
203007,2023-01-23,8
203007,2023-01-30,8
203007,2023-02-06,8
203007,2023-02-13,7
203007,2023-02-20,6
203007,2023-02-27,6
203007,2023-03-06,6
203007,2023-03-13,6
203007,2023-03-20,5
203007,2023-03-27,21
203007,2023-04-03,21
203007,2023-04-10,21
203007,2023-04-17,19
203007,2023-04-24,19
203007,2023-05-01,19
203007,2023-05-08,19
203007,2023-05-15,18
203007,2023-05-22,18
203007,2023-05-29,16
203007,2023-06-05,16
203007,2023-06-12,14
203007,2023-06-19,14
203007,2023-06-26,14
203007,2023-07-03,14
203007,2023-07-10,12
203007,2023-07-17,9
203007,2023-07-24,9
203007,2023-07-31,9
203007,2023-08-07,8
203007,2023-08-14,8
203007,2023-08-21,1
203007,2023-08-28,17
203007,2023-09-04,17
203007,2023-09-11,16
203007,2023-09-18,15
203007,2023-09-25,15
203007,2023-10-02,15
203007,2023-10-09,15
203007,2023-10-16,13
203007,2023-10-23,13
203007,2023-10-30,13
203007,2023-11-06,10
203007,2023-11-13,7
203007,2023-11-20,7
203007,2023-11-27,7
203007,2023-12-04,5
203007,2023-12-11,21
203007,2023-12-18,20
203007,2023-12-25,19
203007,2024-01-01,16
203007,2024-01-08,16
203007,2024-01-15,16
203007,2024-01-22,16
203007,2024-01-29,14
203007,2024-02-05,13
203007,2024-02-12,10
203007,2024-02-19,10
203007,2024-02-26,8
203007,2024-03-04,7
203007,2024-03-11,7
203007,2024-03-18,6
203007,2024-03-25,3
203007,2024-04-01,17
203007,2024-04-08,16
203007,2024-04-15,14
203007,2024-04-22,12
203007,2024-04-29,12
203007,2024-05-06,11
203007,2024-05-13,11
203007,2024-05-20,9
203007,2024-05-27,7
203007,2024-06-03,7
203007,2024-06-10,4
203007,2024-06-17,18
203007,2024-06-24,18
203007,2024-07-01,18
203007,2024-07-08,16
203007,2024-07-15,13
203007,2024-07-22,13
203007,2024-07-29,12
203007,2024-08-05,12
203007,2024-08-12,12
203007,2024-08-19,10
203007,2024-08-26,7
203007,2024-09-02,7
203007,2024-09-09,4
203007,2024-09-16,14
203007,2024-09-23,10
203007,2024-09-30,7
203007,2024-10-07,6
203007,2024-10-14,5
203007,2024-10-21,21
203007,2024-10-28,21
203007,2024-11-04,19
203007,2024-11-11,16
203007,2024-11-18,11
203007,2024-11-25,10
203007,2024-12-02,7
203007,2024-12-09,7
203007,2024-12-16,6
203007,2024-12-23,2
203007,2024-12-30,17
203007,2025-01-06,16
203007,2025-01-13,16
203007,2025-01-20,13
203007,2025-01-27,9
203007,2025-02-03,9
203007,2025-02-10,4
203007,2025-02-17,20
203007,2025-02-24,18
203007,2025-03-03,14
203007,2025-03-10,11
203007,2025-03-17,11
203007,2025-03-24,8
203007,2025-03-31,8
203007,2025-04-07,7
203007,2025-04-14,5
203007,2025-04-21,21
203007,2025-04-28,19
203007,2025-05-05,17
203007,2025-05-12,13
203007,2025-05-19,12
203007,2025-05-26,12
203007,2025-06-02,11
203007,2025-06-09,8
203007,2025-06-16,7
203007,2025-06-23,5
203007,2025-06-30,17
203007,2025-07-07,14
203007,2025-07-14,13
203007,2025-07-21,9
203007,2025-07-28,6
203007,2025-08-04,2
203007,2025-08-11,17
203007,2025-08-18,17
203007,2025-08-25,15
203007,2025-09-01,13
203007,2025-09-08,12
203007,2025-09-15,11
203007,2025-09-22,10
203007,2025-09-29,8
203007,2025-10-06,8
203007,2025-10-13,6
203007,2025-10-20,4
203007,2025-10-27,20
203007,2025-11-03,18
203007,2025-11-10,18
203007,2025-11-17,10
203007,2025-11-24,8
203007,2025-12-01,5
203007,2025-12-08,21
203007,2025-12-15,21
203007,2025-12-22,19
203007,2025-12-29,19
302002,2023-01-02,15
302002,2023-01-09,15
302002,2023-01-16,15
302002,2023-01-23,15
302002,2023-01-30,15
302002,2023-02-06,15
302002,2023-02-13,14
302002,2023-02-20,14
302002,2023-02-27,14
302002,2023-03-06,11
302002,2023-03-13,11
302002,2023-03-20,11
302002,2023-03-27,11
302002,2023-04-03,11
302002,2023-04-10,11
302002,2023-04-17,11
302002,2023-04-24,11
302002,2023-05-01,9
302002,2023-05-08,9
302002,2023-05-15,6
302002,2023-05-22,5
302002,2023-05-29,5
302002,2023-06-05,5
302002,2023-06-12,5
302002,2023-06-19,5
302002,2023-06-26,5
302002,2023-07-03,5
302002,2023-07-10,5
302002,2023-07-17,3
302002,2023-07-24,16
302002,2023-07-31,16
302002,2023-08-07,16
302002,2023-08-14,16
302002,2023-08-21,16
302002,2023-08-28,16
302002,2023-09-04,16
302002,2023-09-11,16
302002,2023-09-18,14
302002,2023-09-25,12
302002,2023-10-02,12
302002,2023-10-09,12
302002,2023-10-16,12
302002,2023-10-23,12
302002,2023-10-30,9
302002,2023-11-06,9
302002,2023-11-13,7
302002,2023-11-20,7
302002,2023-11-27,7
302002,2023-12-04,6
302002,2023-12-11,6
302002,2023-12-18,5
302002,2023-12-25,4
302002,2024-01-01,18
302002,2024-01-08,17
302002,2024-01-15,17
302002,2024-01-22,16
302002,2024-01-29,14
302002,2024-02-05,12
302002,2024-02-12,12
302002,2024-02-19,12
302002,2024-02-26,9
302002,2024-03-04,9
302002,2024-03-11,9
302002,2024-03-18,8
302002,2024-03-25,5
302002,2024-04-01,5
302002,2024-04-08,5
302002,2024-04-15,5
302002,2024-04-22,4
302002,2024-04-29,18
302002,2024-05-06,18
302002,2024-05-13,18
302002,2024-05-20,18
302002,2024-05-27,18
302002,2024-06-03,17
302002,2024-06-10,16
302002,2024-06-17,16
302002,2024-06-24,12
302002,2024-07-01,10
302002,2024-07-08,10
302002,2024-07-15,10
302002,2024-07-22,7
302002,2024-07-29,7
302002,2024-08-05,7
302002,2024-08-12,6
302002,2024-08-19,6
302002,2024-08-26,4
302002,2024-09-02,17
302002,2024-09-09,16
302002,2024-09-16,16
302002,2024-09-23,16
302002,2024-09-30,16
302002,2024-10-07,16
302002,2024-10-14,14
302002,2024-10-21,12
302002,2024-10-28,12
302002,2024-11-04,11
302002,2024-11-11,6
302002,2024-11-18,4
302002,2024-11-25,13
302002,2024-12-02,13
302002,2024-12-09,12
302002,2024-12-16,12
302002,2024-12-23,9
302002,2024-12-30,7
302002,2025-01-06,6
302002,2025-01-13,4
302002,2025-01-20,18
302002,2025-01-27,17
302002,2025-02-03,17
302002,2025-02-10,16
302002,2025-02-17,16
302002,2025-02-24,16
302002,2025-03-03,15
302002,2025-03-10,15
302002,2025-03-17,14
302002,2025-03-24,14
302002,2025-03-31,12
302002,2025-04-07,7
302002,2025-04-14,3
302002,2025-04-21,14
302002,2025-04-28,14
302002,2025-05-05,14
302002,2025-05-12,12
302002,2025-05-19,11
302002,2025-05-26,10
302002,2025-06-02,8
302002,2025-06-09,4
302002,2025-06-16,18
302002,2025-06-23,16
302002,2025-06-30,15
302002,2025-07-07,14
302002,2025-07-14,12
302002,2025-07-21,8
302002,2025-07-28,6
302002,2025-08-04,5
302002,2025-08-11,1
302002,2025-08-18,15
302002,2025-08-25,14
302002,2025-09-01,11
302002,2025-09-08,10
302002,2025-09-15,10
302002,2025-09-22,8
302002,2025-09-29,6
302002,2025-10-06,6
302002,2025-10-13,3
302002,2025-10-20,17
302002,2025-10-27,16
302002,2025-11-03,14
302002,2025-11-10,12
302002,2025-11-17,12
302002,2025-11-24,11
302002,2025-12-01,8
302002,2025-12-08,6
302002,2025-12-15,5
302002,2025-12-22,4
302002,2025-12-29,18
203003,2023-01-02,21
203003,2023-01-09,21
203003,2023-01-16,20
203003,2023-01-23,20
203003,2023-01-30,20
203003,2023-02-06,19
203003,2023-02-13,19
203003,2023-02-20,16
203003,2023-02-27,16
203003,2023-03-06,16
203003,2023-03-13,16
203003,2023-03-20,15
203003,2023-03-27,15
203003,2023-04-03,15
203003,2023-04-10,15
203003,2023-04-17,15
203003,2023-04-24,15
203003,2023-05-01,12
203003,2023-05-08,12
203003,2023-05-15,11
203003,2023-05-22,10
203003,2023-05-29,9
203003,2023-06-05,9
203003,2023-06-12,9
203003,2023-06-19,9
203003,2023-06-26,8
203003,2023-07-03,7
203003,2023-07-10,5
203003,2023-07-17,3
203003,2023-07-24,14
203003,2023-07-31,14
203003,2023-08-07,14
203003,2023-08-14,14
203003,2023-08-21,14
203003,2023-08-28,12
203003,2023-09-04,11
203003,2023-09-11,10
203003,2023-09-18,10
203003,2023-09-25,10
203003,2023-10-02,10
203003,2023-10-09,10
203003,2023-10-16,10
203003,2023-10-23,9
203003,2023-10-30,8
203003,2023-11-06,3
203003,2023-11-13,18
203003,2023-11-20,14
203003,2023-11-27,13
203003,2023-12-04,12
203003,2023-12-11,8
203003,2023-12-18,8
203003,2023-12-25,7
203003,2024-01-01,7
203003,2024-01-08,7
203003,2024-01-15,6
203003,2024-01-22,6
203003,2024-01-29,5
203003,2024-02-05,2
203003,2024-02-12,14
203003,2024-02-19,13
203003,2024-02-26,13
203003,2024-03-04,11
203003,2024-03-11,10
203003,2024-03-18,10
203003,2024-03-25,8
203003,2024-04-01,7
203003,2024-04-08,5
203003,2024-04-15,3
203003,2024-04-22,17
203003,2024-04-29,15
203003,2024-05-06,15
203003,2024-05-13,15
203003,2024-05-20,14
203003,2024-05-27,14
203003,2024-06-03,11
203003,2024-06-10,10
203003,2024-06-17,9
203003,2024-06-24,9
203003,2024-07-01,8
203003,2024-07-08,6
203003,2024-07-15,6
203003,2024-07-22,6
203003,2024-07-29,6
203003,2024-08-05,6
203003,2024-08-12,4
203003,2024-08-19,18
203003,2024-08-26,17
203003,2024-09-02,15
203003,2024-09-09,10
203003,2024-09-16,4
203003,2024-09-23,19
203003,2024-09-30,19
203003,2024-10-07,12
203003,2024-10-14,10
203003,2024-10-21,9
203003,2024-10-28,8
203003,2024-11-04,8
203003,2024-11-11,8
203003,2024-11-18,7
203003,2024-11-25,7
203003,2024-12-02,5
203003,2024-12-09,4
203003,2024-12-16,18
203003,2024-12-23,16
203003,2024-12-30,16
203003,2025-01-06,12
203003,2025-01-13,12
203003,2025-01-20,11
203003,2025-01-27,11
203003,2025-02-03,9
203003,2025-02-10,9
203003,2025-02-17,9
203003,2025-02-24,9
203003,2025-03-03,9
203003,2025-03-10,8
203003,2025-03-17,8
203003,2025-03-24,6
203003,2025-03-31,6
203003,2025-04-07,5
203003,2025-04-14,5
203003,2025-04-21,5
203003,2025-04-28,1
203003,2025-05-05,14
203003,2025-05-12,11
203003,2025-05-19,8
203003,2025-05-26,5
203003,2025-06-02,1
203003,2025-06-09,15
203003,2025-06-16,14
203003,2025-06-23,14
